기준_년분기_코드,구명,행정동_코드_명,서비스_업종_코드_명,당월_매출_금액,주중_매출_금액,주말_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,당월_매출_건수,주중_매출_건수,주말_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20231,강북구,삼양동,치킨전문점,44713270,32200995,12512275,164095,6330508,6216674,11089138,11779281,8035107,2310,1701,609,1501,767,18,387,342,617,518,387
20231,강북구,미아동,치킨전문점,136804003,91998254,44805749,549431,22727610,24085423,28544571,40779757,18495039,6235,4298,1937,4121,2084,37,998,1132,1280,1776,982
20231,강북구,송중동,치킨전문점,307154746,213430991,93723755,5609390,69255544,55099512,60385290,72492211,35434052,10747,7420,3327,6484,4171,122,2262,1885,2186,2773,1427
20231,강북구,송천동,치킨전문점,442368925,310834958,131533967,1821264,20833091,64378444,109925692,136061167,102267746,17160,12105,5055,9837,7226,99,1015,2228,4443,5168,4109
20231,강북구,삼각산동,치킨전문점,173666818,113312814,60354004,1629227,16332071,25073105,60650636,41524415,16987930,6966,4568,2398,3877,2818,86,650,1051,2163,1851,891
20231,강북구,번1동,치킨전문점,307306989,206058770,101248219,867677,45797252,56830495,73873404,76972860,50696882,12603,8320,4283,7350,5201,46,2163,2279,2759,3153,2151
20231,강북구,번2동,치킨전문점,29600615,21364851,8235764,326330,3083822,4544151,7230666,8268397,5294710,1306,939,367,784,506,16,155,220,310,343,245
20231,강북구,번3동,치킨전문점,166465428,123075396,43390032,1615226,14629185,19720110,57035614,37819118,27528131,8199,6131,2068,4407,3700,151,750,1148,2665,1889,1503
20231,강북구,수유1동,치킨전문점,29709515,17750710,11958805,0,1576934,6788036,5216770,7831339,8296436,1606,1002,604,1144,462,0,95,319,279,509,404
20231,강북구,수유2동,치킨전문점,325623154,229458607,96164547,2803532,32974747,66487679,80186167,77523038,50540260,19972,14246,5726,11327,8323,218,2470,4703,4822,4452,2988
20231,강북구,수유3동,치킨전문점,410752274,285874037,124878237,843706,62474621,85286209,97930342,107519673,50977181,14110,9701,4409,9421,4561,61,2205,3126,3165,3654,1774
20231,강북구,우이동,치킨전문점,194740627,124313247,70427380,161928,15692059,25926097,42915028,58194133,35681180,6798,4293,2505,4370,2333,13,679,1104,1585,1985,1336
20231,강북구,인수동,치킨전문점,5220844,2972511,2248333,16841,429457,718568,741023,2197806,780320,258,141,117,152,95,6,23,40,34,101,45
20231,강서구,염창동,치킨전문점,228028311,174468867,53559444,1626915,22247203,30283099,70858195,47618983,28602592,8827,6305,2522,5152,3138,78,735,1398,2925,2013,1142
20231,강서구,등촌1동,치킨전문점,383073706,302058491,81015215,1284480,37103738,84374063,80434201,77560515,37487592,11068,8507,2561,5935,4008,65,1176,2619,2464,2380,1242
20231,강서구,등촌2동,치킨전문점,175822450,120962297,54860153,3679650,20757184,28277529,43953747,52971064,25261371,8983,6335,2648,5252,3716,124,1245,1544,2272,2498,1286
20231,강서구,등촌3동,치킨전문점,1335540890,1000630378,334910512,9546718,176337827,309248423,222110860,253500900,173585182,40472,29684,10788,23900,14222,380,5816,9634,7745,8269,6279
20231,강서구,화곡1동,치킨전문점,482509930,331005172,151504758,956656,62082652,154828669,112909060,100424132,41055925,15505,10774,4731,9912,5416,77,2456,4899,3610,2819,1459
20231,강서구,화곡2동,치킨전문점,23712443,12536434,11176009,0,3987564,5557785,5481523,6346398,2339173,1496,823,673,917,579,0,290,527,289,271,119
20231,강서구,화곡3동,치킨전문점,533163626,344352186,188811440,5701424,112441382,116697316,112517961,120752764,58367247,18946,12023,6923,11279,7497,264,3618,4030,4116,4458,2289
20231,강서구,화곡4동,치킨전문점,297516143,199965445,97550698,1224146,24698655,60529042,80999499,69588647,53657430,15551,10499,5052,9557,5750,22,1457,3591,4057,3544,2636
20231,강서구,화곡본동,치킨전문점,221306878,154629419,66677459,1456678,18583575,46563647,47220872,69180410,34176905,15251,11016,4235,8313,6812,106,1570,3938,3392,3648,2471
20231,강서구,화곡6동,치킨전문점,447662103,306938497,140723606,1723157,44187291,91665252,130016890,87627151,49622722,13754,9201,4553,8136,4734,104,1561,3018,3588,2903,1704
20231,강서구,화곡8동,치킨전문점,136860911,91018812,45842099,36664,13140632,31288164,40793091,28719939,19350333,6330,4080,2250,3515,2665,10,911,1535,1675,1252,797
20231,강서구,가양1동,치킨전문점,145732804,118757769,26975035,543865,16195329,30705513,30324278,29587217,16131128,4770,3699,1071,2670,1743,34,668,1220,1000,914,575
20231,강서구,가양3동,치킨전문점,162341356,126159765,36181591,1684264,15222175,32214628,34321711,36324900,30240007,7476,5620,1856,4378,2877,95,767,1622,1555,1502,1714
20231,강서구,발산1동,치킨전문점,178508370,121005021,57503349,1653428,14002224,23046877,54175467,51114504,17615845,7846,5192,2654,4191,3326,97,868,1164,2374,2181,835
20231,강서구,우장산동,치킨전문점,111805795,75348592,36457203,912201,20978228,32039286,29300424,18587234,7193543,6918,4561,2357,4543,2226,57,1332,2126,1748,1060,445
20231,강서구,공항동,치킨전문점,264339594,202214262,62125332,1317370,39550211,72210466,54656045,44878863,25583394,7481,5685,1796,4611,2508,52,1187,1979,1632,1406,860
20231,강서구,방화1동,치킨전문점,541336761,368803637,172533124,3006166,41283450,84450947,154328085,144295035,80515030,17561,11739,5822,11127,5763,133,1406,2943,5001,4727,2677
20231,강서구,방화2동,치킨전문점,368870030,266971943,101898087,1176341,23348280,61019554,76314905,107724025,76228338,17413,12319,5094,9341,7496,73,1357,3853,3564,4516,3472
20231,강서구,방화3동,치킨전문점,221173131,149630514,71542617,1740499,20476332,30594910,56091621,55878088,38291616,8769,5865,2904,5100,3410,139,868,1420,2055,2288,1739
20231,강남구,신사동,치킨전문점,666405808,515439909,150965899,4689118,123275658,162479960,127796474,98699675,30522817,13753,10617,3136,6921,4915,220,2762,3188,2618,2245,795
20231,강남구,논현1동,치킨전문점,438512334,344224610,94287724,1534947,63105157,99569804,86651950,65002855,31376695,14895,11535,3360,8759,3956,71,2287,3867,2959,2386,1149
20231,강남구,논현2동,치킨전문점,1128068297,981577145,146491152,2474179,118460164,258313148,229637457,158681771,56504765,26625,23543,3082,15211,6521,51,3344,6507,5912,4025,1884
20231,강남구,압구정동,치킨전문점,238126216,201159300,36966916,1019041,25810412,60490298,44259969,31178925,21953563,4964,4105,859,2572,1527,48,638,1232,938,759,483
20231,강남구,청담동,치킨전문점,583776933,462317317,121459616,3552596,48388514,100455132,127308383,96115224,68939966,14662,11243,3419,7181,4992,140,1442,2527,3409,2778,1877
20231,강남구,삼성1동,치킨전문점,847485674,748043169,99442505,1392408,66750020,202265380,195796012,105704956,34804433,13808,12108,1700,7263,3278,31,1395,3186,3223,2010,699
20231,강남구,삼성2동,치킨전문점,766263970,638978679,127285291,6656114,91914107,166223891,150933211,121625692,49683693,21403,17196,4207,10606,7359,344,2938,4690,4763,3751,1466
20231,강남구,대치1동,치킨전문점,166838453,113938728,52899725,2215381,6726183,13823225,48962025,44442401,25066810,5164,3522,1642,2928,1739,100,230,372,1651,1463,851
20231,강남구,대치2동,치킨전문점,1140458734,999276699,141182035,13399512,89984946,257166898,260011040,155389553,37959839,26940,22758,4182,14547,8029,711,2307,6132,7234,5086,1104
20231,강남구,대치4동,치킨전문점,1518482222,1164345727,354136495,43350052,144015755,245512397,370186916,312224712,98997746,46458,34476,11982,24816,16774,2401,4221,6258,13492,11933,3282
20231,강남구,역삼1동,치킨전문점,3185477243,2665094899,520382344,10766259,514545173,749981785,515330786,411641801,183132318,78203,62703,15500,42322,23205,594,15196,20326,12911,11142,5375
20231,강남구,역삼2동,치킨전문점,512411377,463000823,49410554,1055609,35823080,93185904,132319249,86405610,21728675,13448,12141,1307,7168,4208,7,1376,3433,3689,2151,722
20231,강남구,도곡1동,치킨전문점,111281120,103587525,7693595,1310360,5827299,20973369,36649201,18659233,6037733,7340,6885,455,3635,3376,286,678,1418,3001,1144,483
20231,강남구,도곡2동,치킨전문점,247431004,193687750,53743254,3049602,33593002,52288692,36331248,41673984,23462018,5521,4217,1304,2963,1616,88,719,998,950,1167,656
20231,강남구,개포2동,치킨전문점,230915338,156430907,74484431,3853991,21374647,27131995,53382395,68642518,37967548,11132,7619,3513,6445,4232,292,1263,1370,2702,3245,1806
20231,강남구,개포4동,치킨전문점,208721785,148445740,60276045,1918526,12704372,32392300,57438429,64351846,19126543,8270,6142,2128,4415,3311,135,655,1286,2274,2526,861
20231,강남구,세곡동,치킨전문점,347356449,245310481,102045968,2760808,26518586,58783676,98307374,77274694,39961900,12587,8600,3987,6982,4575,123,971,2267,3662,2969,1565
20231,강남구,일원본동,치킨전문점,47539971,32802525,14737446,319384,2120007,7249268,12609391,12012369,6179959,2007,1303,704,1001,871,25,110,343,593,518,282
20231,강남구,일원1동,치킨전문점,568280878,377841654,190439224,13038515,82613497,122131677,123731250,127548339,57509797,21207,13666,7541,11873,8416,578,2786,4342,5151,5165,2266
20231,강남구,수서동,치킨전문점,250353752,195958122,54395630,412625,23580255,48584407,51418369,50929831,41292960,7220,5443,1777,4363,2219,21,651,1466,1410,1562,1473
20231,강동구,강일동,치킨전문점,208589732,144851670,63738062,545287,23705640,36217776,58350910,54063512,26201946,8634,6064,2570,5471,2940,47,1037,1555,2347,2261,1164
20231,강동구,상일동,치킨전문점,120632875,88016775,32616100,2460648,14103909,24768917,30800150,22735759,13967278,3973,2856,1117,2456,1286,91,490,852,966,817,530
20231,강동구,명일1동,치킨전문점,397844092,271319255,126524837,6291720,41294234,53955097,114257543,107375594,55694587,14849,10115,4734,8449,6069,360,1693,2074,4277,3954,2161
20231,강동구,명일2동,치킨전문점,220690199,170176884,50513315,1857598,21809639,30097846,78113072,56458018,22329548,11345,8629,2716,6057,5078,152,1310,1750,3650,2851,1422
20231,강동구,고덕1동,치킨전문점,23735392,14610497,9124895,19511,955001,4074047,8359729,7599355,2727749,1168,729,439,744,424,5,75,221,402,349,116
20231,강동구,고덕2동,치킨전문점,543773182,354184914,189588268,4867420,32876707,95291516,162142264,133944173,73807340,19836,12861,6975,11237,7634,229,1409,3645,6027,4881,2682
20231,강동구,암사1동,치킨전문점,65621253,41695111,23926142,641827,6792331,12672456,15285084,12456484,16678647,4225,2738,1487,2600,1580,40,502,889,903,850,998
20231,강동구,암사2동,치킨전문점,219254968,154289384,64965584,798602,11445904,44296365,53659926,49745323,29490522,7417,5121,2296,4178,2791,41,482,1492,2017,1876,1060
20231,강동구,암사3동,치킨전문점,198020877,134819682,63201195,1679343,8182048,33694566,76526775,43853646,23900956,9832,7041,2791,4844,4650,57,437,1729,4095,2145,1032
20231,강동구,천호1동,치킨전문점,662803365,462982273,199821092,2070792,42536961,128792567,163538328,174100324,135857056,27506,19444,8062,17116,10128,103,2327,5721,6141,7243,5707
20231,강동구,천호2동,치킨전문점,407299527,271643517,135656010,3521959,64171034,93149082,92294214,90399241,47858892,11842,7996,3846,7240,4212,132,1681,2580,2823,2758,1479
20231,강동구,천호3동,치킨전문점,53078996,36172599,16906397,0,3779979,9206968,8906895,17622372,11744825,2076,1418,658,1504,531,0,203,457,361,579,431
20231,강동구,성내1동,치킨전문점,35865147,25183700,10681447,143348,3135178,8198232,8004397,10867389,5516603,1854,1301,553,1209,645,8,146,442,429,554,275
20231,강동구,성내2동,치킨전문점,299120693,179746501,119374192,185137,34341094,57957994,58542965,55013492,87596593,8378,5555,2823,5154,3150,13,1176,1707,1953,1926,1530
20231,강동구,성내3동,치킨전문점,342388182,231707643,110680539,3168950,44620461,66322838,86938742,77044109,47333873,13147,8667,4480,7679,5200,127,1927,2525,3045,3181,2075
20231,강동구,길동,치킨전문점,873858042,610600006,263258036,3334464,114530936,158453136,221011407,216642755,129015246,39127,27424,11703,23969,14501,186,5077,6870,9291,10178,6870
20231,강동구,둔촌2동,치킨전문점,180910629,139524280,41386349,366361,16965017,20357558,45943688,48730141,30652710,7426,5553,1873,4620,2469,38,835,1102,2095,1802,1217
20232,강북구,삼양동,치킨전문점,45708340,30677128,15031212,214743,3800303,7190544,11260099,11135475,10504053,2274,1604,670,1437,778,24,237,390,578,485,499
20232,강북구,미아동,치킨전문점,142502021,92759341,49742680,1299539,26991860,20852996,32452749,37381298,20567594,6427,4137,2290,3883,2498,120,1175,980,1366,1784,959
20232,강북구,송중동,치킨전문점,292673345,197909726,94763619,3878442,57624586,45213747,69884014,70349865,35778171,10254,6862,3392,5994,4074,171,2007,1677,2367,2509,1341
20232,강북구,송천동,치킨전문점,619126142,424471186,194654956,1558754,42391458,83546505,129655964,209543225,147169704,22621,15583,7038,13315,9201,88,1452,2964,4719,7664,5630
20232,강북구,삼각산동,치킨전문점,216623031,136222254,80400777,743049,12165645,32819836,80853761,52582986,20576822,7257,4600,2657,3981,2880,38,482,1039,2376,2050,875
20232,강북구,번1동,치킨전문점,339803470,217681952,122121518,1627106,41850774,55412800,86585918,92790312,49702443,12614,7913,4701,7361,5075,57,1838,2310,2925,3272,2037
20232,강북구,번3동,치킨전문점,176118064,120877998,55240066,813098,14169284,26934221,62699452,39544672,30351422,8915,6541,2374,4785,4101,98,927,1371,2961,2009,1521
20232,강북구,수유1동,치킨전문점,30644071,18884483,11759588,0,1378670,4378517,6115699,9784540,8986645,1618,949,669,1028,590,0,70,200,368,537,443
20232,강북구,수유2동,치킨전문점,376891356,250847451,126043905,2661221,41518830,60471381,89002754,91407868,64122453,21165,15069,6096,11715,9353,258,3273,4079,4947,4992,3517
20232,강북구,수유3동,치킨전문점,486564652,342191481,144373171,1909134,76005358,84001277,118213580,135852028,62564675,15720,10950,4770,10184,5427,80,2538,2832,3692,4292,2178
20232,강북구,우이동,치킨전문점,207288562,124742891,82545671,686013,21189896,23101376,41859039,60747169,46381451,7057,4411,2646,4469,2395,28,785,1042,1427,1915,1667
20232,강북구,인수동,치킨전문점,4906470,3199872,1706598,16841,291918,1352928,527698,1330472,336829,208,130,78,140,45,6,17,62,28,56,17
20232,강서구,염창동,치킨전문점,245884222,177184362,68699860,972429,20176244,37128276,73179794,52388817,24372238,8477,5680,2797,4750,3040,53,625,1407,2721,2021,964
20232,강서구,등촌1동,치킨전문점,448777797,351404895,97372902,653119,41815035,102538287,89358998,82905019,46118123,11657,8780,2877,6159,4331,15,1313,2937,2435,2354,1437
20232,강서구,등촌2동,치킨전문점,158400161,108578396,49821765,1290706,17570616,31496332,45554365,42885425,19602717,7895,5260,2635,4294,3601,62,1082,1464,2285,2061,941
20232,강서구,등촌3동,치킨전문점,1453557215,1078503023,375054192,6573382,165784822,337708711,238915802,314766901,185843986,44128,31576,12552,25084,16218,371,5594,10797,7604,10256,6681
20232,강서구,화곡1동,치킨전문점,496420962,327157588,169263374,430880,83457280,134934093,123000131,97224882,45562510,15847,10334,5513,9878,5767,39,2704,4577,3609,3115,1596
20232,강서구,화곡2동,치킨전문점,27435538,15321892,12113646,0,4330297,3963298,1900017,9961764,3913190,1578,920,658,981,520,0,338,423,144,418,178
20232,강서구,화곡3동,치킨전문점,563411638,355905103,207506535,4878010,108299159,118329782,120421530,133334350,72351046,17805,11236,6569,10644,7031,179,3350,3745,3857,4014,2529
20232,강서구,화곡4동,치킨전문점,347840350,214567296,133273054,898431,26539770,68348608,91970885,87208622,60305909,17629,11062,6567,10674,6568,41,1434,4062,4639,4147,2919
20232,강서구,화곡본동,치킨전문점,267504504,193615996,73888508,743674,30856547,50550608,72785082,67870150,36177001,17045,12188,4857,9410,7509,64,1943,3943,4858,3880,2231
20232,강서구,화곡6동,치킨전문점,498783978,358555160,140228818,1794686,49165817,123827938,139761409,87185572,58617959,15206,10551,4655,8926,5579,80,1809,3700,4074,2947,1895
20232,강서구,화곡8동,치킨전문점,139725940,94689143,45036797,674161,13634328,31503645,37834275,31141185,20010049,5797,3937,1860,3376,2282,31,679,1430,1523,1201,793
20232,강서구,가양1동,치킨전문점,147752750,117496116,30256634,319140,14202926,35252014,31466060,25065319,23876043,4876,3636,1240,2877,1620,21,625,1321,998,794,732
20232,강서구,가양3동,치킨전문점,192208763,145069166,47139597,1320728,18603399,37109048,39924544,42028275,38019618,8328,6227,2101,4680,3357,62,776,1677,1637,1824,2060
20232,강서구,발산1동,치킨전문점,211796112,146223437,65572675,1889691,16957814,28854068,57550347,59474161,26690051,9956,6696,3260,5582,3975,175,1134,1682,2833,2530,1200
20232,강서구,우장산동,치킨전문점,118691090,73448217,45242873,1485143,22506994,29676340,36887162,21486186,6649265,7683,4605,3078,4922,2761,100,1525,2043,2321,1249,445
20232,강서구,공항동,치킨전문점,371880778,300338500,71542278,1438727,50337474,86740157,76944181,65497137,36458005,9215,7032,2183,5699,2969,66,1442,2352,1943,1782,1090
20232,강서구,방화1동,치킨전문점,600105589,410140240,189965349,3475217,45652388,112270511,148133513,152050502,91384611,19432,13020,6412,11950,6746,165,1501,3613,5077,5182,3155
20232,강서구,방화2동,치킨전문점,318327202,207120432,111206770,2020599,30652605,43401539,65831269,85621356,66951293,12774,8302,4472,7408,4957,83,1466,2040,2753,3307,2714
20232,강서구,방화3동,치킨전문점,183081524,117052751,66028773,2415874,15583403,27680592,51258706,47049015,33336640,8317,5158,3159,4375,3780,192,754,1393,2081,2046,1691
20232,강남구,신사동,치킨전문점,605291387,446173009,159118378,4462567,107876726,143289330,104391316,93092866,33300138,12977,9649,3328,6347,4611,217,2707,3094,2055,2040,842
20232,강남구,논현1동,치킨전문점,433311986,333631491,99680495,1163632,64141711,102077170,81513069,67992186,39373876,15146,11313,3833,8414,4954,47,2282,4009,2927,2449,1649
20232,강남구,논현2동,치킨전문점,1027117717,865671956,161445761,1992230,99454564,212267136,224527407,137695057,50609926,23750,20408,3342,13337,5621,54,2512,6109,5333,3357,1591
20232,강남구,압구정동,치킨전문점,184552741,135067490,49485251,637788,15677672,35027327,32109334,37768926,26674876,4146,3005,1141,2147,1416,40,417,794,899,876,533
20232,강남구,청담동,치킨전문점,672729956,530159787,142570169,3443818,66572395,109645549,145316256,114757294,82908532,16217,12234,3983,7685,5783,162,1729,2667,3664,3147,2101
20232,강남구,삼성1동,치킨전문점,967129847,855079368,112050479,2966156,75528447,226725482,191886662,129852197,39745697,15244,13102,2142,8025,3608,54,1333,3756,3328,2465,703
20232,강남구,삼성2동,치킨전문점,915693551,751776628,163916923,11713613,78549525,164384244,190406311,162141102,63685708,22709,17903,4806,11385,7513,592,2492,4559,5040,4538,1677
20232,강남구,대치1동,치킨전문점,196602090,141724419,54877671,1984425,12390666,13646599,63812864,36618575,36824888,5915,4135,1780,3115,2191,99,338,365,2034,1342,1131
20232,강남구,대치2동,치킨전문점,971320256,838976521,132343735,10551162,67717015,171562953,244052999,141035047,48078145,21908,17883,4025,11573,6745,506,1789,4216,6414,4161,1229
20232,강남구,대치4동,치킨전문점,1559373737,1178238392,381135345,26816154,140060169,245500123,416754621,317275769,107466467,44377,31660,12717,23650,15910,1595,3967,6057,13630,10970,3342
20232,강남구,역삼1동,치킨전문점,3424349777,2856826779,567522998,14237993,502587722,793246714,546717915,450746499,223184549,76132,61007,15125,41343,21687,640,13634,19592,11985,11073,6111
20232,강남구,역삼2동,치킨전문점,578691964,501741294,76950670,3757913,32426712,119451395,147530938,83558188,25779284,13822,12085,1737,7044,4485,87,1196,3550,3802,2246,647
20232,강남구,도곡1동,치킨전문점,106244621,97150564,9094057,1496215,7007193,13136987,40841626,14125288,4533053,8794,7994,800,3633,4741,389,743,1453,4194,1264,331
20232,강남구,도곡2동,치킨전문점,310723366,237114994,73608372,1959342,33584545,60775031,55529251,54426575,27833828,6463,4739,1724,3509,1723,60,762,1241,1225,1260,683
20232,강남구,개포2동,치킨전문점,295008960,187560898,107448062,4823315,25241495,41015582,73130926,81740811,42433391,13846,8796,5050,7910,5274,370,1393,2117,3467,3781,2059
20232,강남구,개포4동,치킨전문점,298186418,204410509,93775909,2562617,17070088,38289709,78032355,95947915,37926246,11030,7596,3434,6298,3939,153,820,1602,2801,3437,1429
20232,강남구,세곡동,치킨전문점,419740482,301063604,118676878,3490916,37362565,73395080,115091620,93783207,49933463,15584,10915,4669,8778,5879,165,1506,3155,4416,3536,1882
20232,강남구,일원본동,치킨전문점,44471869,30420470,14051399,0,1209637,5151391,15583437,12214059,7028969,1750,1201,549,790,870,0,60,271,613,438,278
20232,강남구,일원1동,치킨전문점,665850402,433010088,232840314,9579334,65727752,142804571,155948567,166689845,78690310,22502,14353,8149,12835,8711,379,2522,4672,5125,6035,2814
20232,강남구,수서동,치킨전문점,278922830,213553639,65369191,1455896,24984142,48940624,65156381,53067905,50468889,8040,6009,2031,4962,2370,74,824,1528,1550,1634,1730
20232,강동구,강일동,치킨전문점,262691040,182953552,79737488,288386,31333922,39735010,70344787,68052376,36120606,8489,5594,2895,5271,3027,20,1023,1415,2306,2252,1283
20232,강동구,상일동,치킨전문점,125940268,86982445,38957823,1215655,11798301,24338187,26773326,37248266,11315619,3872,2557,1315,2211,1387,53,412,719,874,1148,396
20232,강동구,명일1동,치킨전문점,519695155,349758507,169936648,6676721,43358562,76296159,148011696,136761757,76864869,16991,11161,5830,9524,6976,316,1658,2516,5011,4519,2481
20232,강동구,명일2동,치킨전문점,270932779,199050543,71882236,4157271,24943485,40012072,88163158,67802073,30377580,13003,9125,3878,6905,5894,321,1249,1887,4101,3383,1857
20232,강동구,고덕1동,치킨전문점,19018451,10268101,8750350,0,729968,2063523,6796951,5310636,3438769,804,416,388,494,293,0,44,116,307,200,121
20232,강동구,고덕2동,치킨전문점,665769012,433517723,232251289,2695505,44393479,109786059,203415576,163352395,89779072,20337,13001,7336,11823,7367,123,1557,3631,6400,4677,2801
20232,강동구,암사1동,치킨전문점,51700506,31025756,20674750,131519,4239640,9204090,11117737,13638773,12552781,3139,1968,1171,1907,1192,6,279,684,621,801,709
20232,강동구,암사2동,치킨전문점,218224591,145002288,73222303,517643,15064585,40645964,63645845,54559547,33725321,7839,5180,2659,4411,3149,21,469,1435,2351,2017,1266
20232,강동구,암사3동,치킨전문점,35704607,22884419,12820188,2013870,2809694,4222217,12021804,7262214,3674609,1526,910,616,799,614,92,143,205,512,338,123
20232,강동구,천호1동,치킨전문점,788913816,539710628,249203188,2010473,68418672,141386108,179518882,230986079,137233525,30634,20936,9698,19534,10774,116,2940,5845,6503,8830,6073
20232,강동구,천호2동,치킨전문점,398117063,258132510,139984553,1177817,58701306,90227495,98263631,79123333,49664472,11167,7263,3904,6692,4024,38,1619,2375,2798,2297,1586
20232,강동구,천호3동,치킨전문점,58835734,41776106,17059628,0,4986969,10770485,8758391,16431362,7516313,2097,1421,676,1306,642,0,228,528,297,567,328
20232,강동구,성내1동,치킨전문점,21000000,15120396,5879604,122603,1386904,4226938,4296554,6289684,4210402,1118,782,336,694,401,9,92,217,249,316,211
20232,강동구,성내2동,치킨전문점,504232068,369694437,134537631,2192774,48382330,81498625,86059026,143737075,140076825,12124,7962,4162,7298,4782,82,1667,2689,2601,2765,2276
20232,강동구,성내3동,치킨전문점,409713193,259429589,150283604,2254584,47415889,74991036,94084924,101978450,59313149,15669,10138,5531,8883,6177,86,2003,2884,3459,4083,2546
20232,강동구,길동,치킨전문점,1013424060,659385194,354038866,3619096,104891780,194255257,244688479,255056337,164505027,43900,29046,14854,26517,16639,289,4685,8185,10585,11297,8117
20232,강동구,둔촌2동,치킨전문점,218866201,169145099,49721102,512256,18001299,26058620,59022026,59564090,38507912,7829,5689,2140,4982,2477,34,670,1178,2150,2006,1421
20233,강북구,삼양동,치킨전문점,44776991,29905000,14871991,35163,3166604,4969225,11651352,11631232,9661378,1994,1363,631,1186,744,6,167,318,560,497,382
20233,강북구,미아동,치킨전문점,108851527,70654069,38197458,1013512,15384739,15640674,26407671,31217078,17626145,5210,3440,1770,2907,2248,71,783,782,1229,1456,836
20233,강북구,송중동,치킨전문점,242997763,166792103,76205660,2316599,45745883,38046743,56945803,52800781,29078489,7697,5224,2473,4507,3044,97,1465,1324,1739,1817,1107
20233,강북구,송천동,치킨전문점,594142148,392629352,201512796,2750785,32863519,71141743,124629205,219309844,135483744,21431,14486,6945,13117,8170,140,1314,2512,4702,7518,5103
20233,강북구,삼각산동,치킨전문점,246692642,151884108,94808534,1230557,17312704,33921766,100618329,58816478,21952968,8171,5248,2923,4504,3434,52,585,1163,2931,2262,944
20233,강북구,번1동,치킨전문점,298139438,201494341,96645097,1593256,36378675,46028031,76272812,80475939,47915824,11258,7558,3700,6501,4654,65,1612,1848,2852,2975,1799
20233,강북구,번3동,치킨전문점,171681695,122459274,49222421,1467769,15904019,21840257,58422464,42228352,25897872,8216,6157,2059,4316,3809,103,892,1224,2652,2015,1241
20233,강북구,수유1동,치킨전문점,29495650,16822012,12673638,0,1085663,4630629,5257017,10980274,7117270,1511,927,584,874,626,0,71,203,304,513,409
20233,강북구,수유2동,치킨전문점,384365126,265264811,119100315,2086210,40297917,53099710,92088944,109335143,74299073,21874,15019,6855,12208,9408,338,2980,3620,5006,5589,4082
20233,강북구,수유3동,치킨전문점,465142015,327234147,137907868,1839016,70006193,82102810,103055821,133534605,57535258,14241,9850,4391,8795,5226,85,2288,2701,3296,3777,1874
20233,강북구,우이동,치킨전문점,273784854,157681099,116103755,572880,18834800,37590978,53683204,84541623,65741639,8877,5286,3591,5919,2718,39,781,1288,1794,2627,2107
20233,강북구,인수동,치킨전문점,6245363,4976640,1268723,117890,491209,1591515,976803,909437,1279949,286,231,55,163,89,6,17,83,45,44,55
20233,강서구,염창동,치킨전문점,256606206,188368343,68237863,1031784,17506290,36638411,66800541,66472607,28789844,8334,5923,2411,4505,3092,54,537,1309,2335,2195,1165
20233,강서구,등촌1동,치킨전문점,417136219,332490282,84645937,462319,43894006,88939324,77692873,87992610,45654907,11063,8557,2506,5955,3967,23,1276,2609,2293,2351,1375
20233,강서구,등촌2동,치킨전문점,125026834,90824197,34202637,971242,12675099,19942648,35766343,27675322,17845811,5720,4088,1632,3552,1913,45,730,1025,1546,1332,785
20233,강서구,등촌3동,치킨전문점,1345844283,974924028,370920255,9461220,179268701,256751269,237402782,291959836,192750756,38670,26988,11682,21755,14394,403,5553,8090,6529,8876,6698
20233,강서구,화곡1동,치킨전문점,488548071,322834130,165713941,2793281,79257073,111304977,113044628,111927831,54501832,15388,10362,5026,8995,6129,97,2518,3665,3646,3442,1753
20233,강서구,화곡2동,치킨전문점,24398543,15536436,8862107,50448,4165358,2396300,3001682,9649104,3215247,1261,756,505,655,555,17,235,236,201,404,117
20233,강서구,화곡3동,치킨전문점,518114566,338820449,179294117,4709639,95427794,108843497,99239514,129649951,65016225,16463,10433,6030,9598,6609,189,2943,3562,3021,4307,2187
20233,강서구,화곡4동,치킨전문점,350095925,217551537,132544388,662314,31766072,55730228,85070041,99039777,70602160,16815,10457,6358,10873,5791,45,1653,3191,4375,4329,3072
20233,강서구,화곡본동,치킨전문점,223706906,163865505,59841401,538175,19922255,41904782,61527475,56436229,38888043,15220,11131,4089,8744,6406,60,1773,3254,4289,3205,2569
20233,강서구,화곡6동,치킨전문점,498414309,350655221,147759088,1740094,57202130,93068442,136433219,90376251,60611479,14247,9860,4387,8706,4516,50,1851,2812,3834,2800,1879
20233,강서구,화곡8동,치킨전문점,125452656,84275828,41176828,849374,10208975,33343054,37648118,22105435,18278498,5441,3779,1662,3167,2200,42,649,1509,1456,903,808
20233,강서구,가양1동,치킨전문점,172228818,137217935,35010883,1783924,19358803,34737683,32082627,37981292,19397463,4923,3805,1118,3051,1468,50,691,1256,922,964,635
