"분기","시군구명","행정동명","브랜드","점포수"
"2023Q1","강북구","미아동","깻잎칩킨","1"
"2023Q1","강북구","미아동","네네치킨","1"
"2023Q1","강북구","미아동","늘봄닭강정","1"
"2023Q1","강북구","미아동","닭치GO","1"
"2023Q1","강북구","미아동","두부자통닭","1"
"2023Q1","강북구","미아동","또봉이통닭","1"
"2023Q1","강북구","미아동","맛닭꼬","1"
"2023Q1","강북구","미아동","멕시칸치킨","1"
"2023Q1","강북구","미아동","미소포차","1"
"2023Q1","강북구","미아동","본BOB치킨강정","1"
"2023Q1","강북구","미아동","본스치킨","1"
"2023Q1","강북구","미아동","빨간맛","1"
"2023Q1","강북구","미아동","얼맥당","1"
"2023Q1","강북구","미아동","옛날통닭","2"
"2023Q1","강북구","미아동","지코바치킨","1"
"2023Q1","강북구","미아동","치킨매니아","1"
"2023Q1","강북구","미아동","큰집닭강정","1"
"2023Q1","강북구","번1동","BBQ","1"
"2023Q1","강북구","번1동","계*돼지","1"
"2023Q1","강북구","번1동","교촌치킨","1"
"2023Q1","강북구","번1동","깜꼬치킨","1"
"2023Q1","강북구","번1동","네네치킨","1"
"2023Q1","강북구","번1동","동근이숯불두마리치킨","1"
"2023Q1","강북구","번1동","비에이치시","1"
"2023Q1","강북구","번1동","오늘통닭","1"
"2023Q1","강북구","번1동","전설의치킨","1"
"2023Q1","강북구","번1동","처갓집양념치킨","1"
"2023Q1","강북구","번1동","치킨마루번동점","1"
"2023Q1","강북구","번1동","큰집닭강정번동점","1"
"2023Q1","강북구","번2동","굽네치킨","1"
"2023Q1","강북구","번2동","부어치킨","1"
"2023Q1","강북구","번2동","자담치킨","1"
"2023Q1","강북구","번3동","BBQ","1"
"2023Q1","강북구","번3동","교촌치킨","1"
"2023Q1","강북구","번3동","또또닭강정번동점","1"
"2023Q1","강북구","번3동","또래오래","1"
"2023Q1","강북구","번3동","미친치킨&멘보샤","1"
"2023Q1","강북구","번3동","오븐마루","1"
"2023Q1","강북구","번3동","페리카나","1"
"2023Q1","강북구","번3동","호식이두마리치킨","1"
"2023Q1","강북구","삼각산동","60계치킨","1"
"2023Q1","강북구","삼각산동","BBQ","1"
"2023Q1","강북구","삼각산동","굽모닝오리,닭숯불바베큐","1"
"2023Q1","강북구","삼각산동","꼬꼬스토리","1"
"2023Q1","강북구","삼각산동","닭장수후라이드","1"
"2023Q1","강북구","삼각산동","바른치킨","1"
"2023Q1","강북구","삼각산동","블루지구이엔에스","1"
"2023Q1","강북구","삼각산동","아라치","1"
"2023Q1","강북구","삼각산동","자담치킨","1"
"2023Q1","강북구","삼각산동","장가통닭","1"
"2023Q1","강북구","삼각산동","푸라닭","1"
"2023Q1","강북구","삼양동","1번지통닭","1"
"2023Q1","강북구","삼양동","BBQ","1"
"2023Q1","강북구","삼양동","BHC","2"
"2023Q1","강북구","삼양동","가마로","1"
"2023Q1","강북구","삼양동","네네치킨","1"
"2023Q1","강북구","삼양동","닭어사","1"
"2023Q1","강북구","삼양동","두부자통닭","1"
"2023Q1","강북구","삼양동","삼양옛날통닭","1"
"2023Q1","강북구","삼양동","스마일닭강정","1"
"2023Q1","강북구","삼양동","신통치킨","1"
"2023Q1","강북구","삼양동","이유치킨삼양","1"
"2023Q1","강북구","삼양동","정드린치킨","1"
"2023Q1","강북구","삼양동","큰집닭강정","1"
"2023Q1","강북구","삼양동","페리카나","1"
"2023Q1","강북구","송중동","1988옛날통닭","1"
"2023Q1","강북구","송중동","88옛날통닭","1"
"2023Q1","강북구","송중동","88켄터키치킨","1"
"2023Q1","강북구","송중동","BBQ","1"
"2023Q1","강북구","송중동","BHC","1"
"2023Q1","강북구","송중동","겉은바삭속은촉촉88켄터키미아","1"
"2023Q1","강북구","송중동","교촌치킨","2"
"2023Q1","강북구","송중동","꼬꼬내","1"
"2023Q1","강북구","송중동","꼬꼬스토리","1"
"2023Q1","강북구","송중동","노랑통닭","1"
"2023Q1","강북구","송중동","대박치킨옛날통닭","1"
"2023Q1","강북구","송중동","또래오래","1"
"2023Q1","강북구","송중동","별난호프","1"
"2023Q1","강북구","송중동","블레드","1"
"2023Q1","강북구","송중동","언니네","1"
"2023Q1","강북구","송중동","에이디디","1"
"2023Q1","강북구","송중동","오늘통닭","1"
"2023Q1","강북구","송중동","온누리치킨","1"
"2023Q1","강북구","송중동","자담치킨","1"
"2023Q1","강북구","송중동","잘만든치킨굿킨오패산점","1"
"2023Q1","강북구","송중동","정석닭강정","1"
"2023Q1","강북구","송중동","치킨뱅이","1"
"2023Q1","강북구","송중동","치킨처럼","1"
"2023Q1","강북구","송중동","치킨플러스","1"
"2023Q1","강북구","송중동","필레오치킨피자","1"
"2023Q1","강북구","송중동","할매곱창앤감성닭발","1"
"2023Q1","강북구","송중동","후라이드참잘하는집","1"
"2023Q1","강북구","송천동","교촌치킨","1"
"2023Q1","강북구","송천동","꾸브라꼬숯불두마리치킨","1"
"2023Q1","강북구","송천동","디디치킨","1"
"2023Q1","강북구","송천동","딜리랩푸드","1"
"2023Q1","강북구","송천동","맛닭꼬","1"
"2023Q1","강북구","송천동","범프리카미아점","1"
"2023Q1","강북구","송천동","부어치킨","1"
"2023Q1","강북구","송천동","쁘이치킨","1"
"2023Q1","강북구","송천동","삼총사옛날통닭","1"
"2023Q1","강북구","송천동","순살만공격강북","1"
"2023Q1","강북구","송천동","순살의민족","1"
"2023Q1","강북구","송천동","옛날통닭","1"
"2023Q1","강북구","송천동","원조바베큐","1"
"2023Q1","강북구","송천동","인생닭강정미아사거리역점","1"
"2023Q1","강북구","송천동","지코바치킨","1"
"2023Q1","강북구","송천동","처갓집양념치킨","1"
"2023Q1","강북구","송천동","큰집닭강정","1"
"2023Q1","강북구","송천동","페리카나","1"
"2023Q1","강북구","송천동","한국통닭","1"
"2023Q1","강북구","송천동","핫꼬꼬","1"
"2023Q1","강북구","수유1동","1번지옛날통닭","1"
"2023Q1","강북구","수유1동","2010옛날통닭","1"
"2023Q1","강북구","수유1동","가마치통닭화계사점","1"
"2023Q1","강북구","수유1동","강정불패","1"
"2023Q1","강북구","수유1동","겉은바삭속은촉촉88켄터키","1"
"2023Q1","강북구","수유1동","교촌치킨","1"
"2023Q1","강북구","수유1동","맛나옛날통닭","1"
"2023Q1","강북구","수유1동","멕시카나치킨","1"
"2023Q1","강북구","수유1동","엉클스치킨","1"
"2023Q1","강북구","수유1동","와9이닭","1"
"2023Q1","강북구","수유1동","지코바치킨","1"
"2023Q1","강북구","수유1동","진미숯불닭갈비빨래골","1"
"2023Q1","강북구","수유1동","치킨마루수유동화계사점","1"
"2023Q1","강북구","수유1동","치킨앤","1"
"2023Q1","강북구","수유1동","치킨이야기","1"
"2023Q1","강북구","수유1동","풍성식당","1"
"2023Q1","강북구","수유2동","88옛날통닭","1"
"2023Q1","강북구","수유2동","BBQ","1"
"2023Q1","강북구","수유2동","교촌치킨","1"
"2023Q1","강북구","수유2동","굽네치킨","1"
"2023Q1","강북구","수유2동","달의궁전","1"
"2023Q1","강북구","수유2동","또봉이통닭","1"
"2023Q1","강북구","수유2동","맛닭꼬","1"
"2023Q1","강북구","수유2동","멕시칸치킨","1"
"2023Q1","강북구","수유2동","바사칸치킨","1"
"2023Q1","강북구","수유2동","빨간피자&깻잎두마리치킨","1"
"2023Q1","강북구","수유2동","신통치킨","1"
"2023Q1","강북구","수유2동","쌤닭","1"
"2023Q1","강북구","수유2동","에스푸드빌","1"
"2023Q1","강북구","수유2동","자담치킨","1"
"2023Q1","강북구","수유2동","전설의치킨가","1"
"2023Q1","강북구","수유2동","지코바치킨","1"
"2023Q1","강북구","수유2동","청년치킨","1"
"2023Q1","강북구","수유2동","큰집닭강정","1"
"2023Q1","강북구","수유2동","푸라닭","1"
"2023Q1","강북구","수유2동","피터팬피자&치킨","1"
"2023Q1","강북구","수유3동","60계치킨","1"
"2023Q1","강북구","수유3동","BHC","1"
"2023Q1","강북구","수유3동","가마치통닭가","1"
"2023Q1","강북구","수유3동","가온가마솥닭강정","1"
"2023Q1","강북구","수유3동","고바매치킨","1"
"2023Q1","강북구","수유3동","노랑통닭","1"
"2023Q1","강북구","수유3동","도담치킨","1"
"2023Q1","강북구","수유3동","둘둘치킨","1"
"2023Q1","강북구","수유3동","리킨치킨","1"
"2023Q1","강북구","수유3동","맛닭꼬","1"
"2023Q1","강북구","수유3동","명가옛날통닭","1"
"2023Q1","강북구","수유3동","미쳐버린파닭","1"
"2023Q1","강북구","수유3동","바른치킨","1"
"2023Q1","강북구","수유3동","아라치치킨","1"
"2023Q1","강북구","수유3동","엠나인푸드","1"
"2023Q1","강북구","수유3동","영미네","1"
"2023Q1","강북구","수유3동","오꾸꼬","1"
"2023Q1","강북구","수유3동","오븐에꾸운꼬꼬","1"
"2023Q1","강북구","수유3동","처갓집양념치킨","1"
"2023Q1","강북구","수유3동","치킨42.195","1"
"2023Q1","강북구","수유3동","티바두마리치킨","1"
"2023Q1","강북구","수유3동","페리카나","1"
"2023Q1","강북구","수유3동","호식이두마리치킨","1"
"2023Q1","강북구","우이동","교촌치킨","1"
"2023Q1","강북구","우이동","또래오래","2"
"2023Q1","강북구","우이동","또봉이통닭수유사일구탑점","1"
"2023Q1","강북구","우이동","맘스맘닭강정후라이드치킨","1"
"2023Q1","강북구","우이동","멕시카나치킨","1"
"2023Q1","강북구","우이동","바사삭치킨","1"
"2023Q1","강북구","우이동","부어치킨","1"
"2023Q1","강북구","우이동","옛날통닭","1"
"2023Q1","강북구","우이동","장미원치킨","1"
"2023Q1","강북구","우이동","처갓집양념치킨","1"
"2023Q1","강북구","우이동","치킨마루장미원점","1"
"2023Q1","강북구","우이동","한방통닭구이","1"
"2023Q1","강북구","우이동","행운닭강정","1"
"2023Q1","강북구","우이동","향기나꼬꼬","1"
"2023Q1","강북구","우이동","호식이두마리치킨","1"
"2023Q1","강북구","인수동","BHC","1"
"2023Q1","강북구","인수동","네네치킨","1"
"2023Q1","강북구","인수동","땅땅치킨","1"
"2023Q1","강북구","인수동","아프리카","1"
"2023Q1","강북구","인수동","옛날통닭한신대점","1"
"2023Q1","강북구","인수동","치키놀","1"
"2023Q1","강북구","인수동","치킨의민족수유화계점","1"
"2023Q1","강서구","가양1동","60계치킨","2"
"2023Q1","강서구","가양1동","BBQ","1"
"2023Q1","강서구","가양1동","교촌치킨","2"
"2023Q1","강서구","가양1동","김군네통닭집","1"
"2023Q1","강서구","가양1동","꼬꼬번피자치킨마곡","1"
"2023Q1","강서구","가양1동","꼬꼬와톡","1"
"2023Q1","강서구","가양1동","누구나홀딱반한닭","1"
"2023Q1","강서구","가양1동","누나홀닭강서","1"
"2023Q1","강서구","가양1동","달래고","1"
"2023Q1","강서구","가양1동","당신은지금치킨이땡긴다","1"
"2023Q1","강서구","가양1동","로드락후라이드마곡","1"
"2023Q1","강서구","가양1동","멜돈제주근고기,장수통닭","1"
"2023Q1","강서구","가양1동","바른치킨","1"
"2023Q1","강서구","가양1동","빛고을닭강정","1"
"2023Q1","강서구","가양1동","수막치킨","1"
"2023Q1","강서구","가양1동","수키친","1"
"2023Q1","강서구","가양1동","순살만공격강서구","1"
"2023Q1","강서구","가양1동","옛날통닭","1"
"2023Q1","강서구","가양1동","오늘통닭","1"
"2023Q1","강서구","가양1동","오븐에빠진닭양천향교역점","1"
"2023Q1","강서구","가양1동","우리통닭","1"
"2023Q1","강서구","가양1동","이모네치킨","1"
"2023Q1","강서구","가양1동","자담치킨","1"
"2023Q1","강서구","가양1동","처갓집양념치킨","1"
"2023Q1","강서구","가양1동","치킨사냥","1"
"2023Q1","강서구","가양1동","쿠시야","1"
"2023Q1","강서구","가양1동","티바두마리치킨","1"
"2023Q1","강서구","가양1동","푸드모아","1"
"2023Q1","강서구","가양1동","푸라닭","1"
"2023Q1","강서구","가양1동","훌랄라치킨","1"
"2023Q1","강서구","가양2동","굽네치킨","1"
"2023Q1","강서구","가양2동","네네치킨","1"
"2023Q1","강서구","가양2동","바베큐보스","1"
"2023Q1","강서구","가양2동","처갓집양념치킨","1"
"2023Q1","강서구","가양2동","페리카나","1"
"2023Q1","강서구","가양2동","푸라닭","1"
"2023Q1","강서구","가양3동","BHC","1"
"2023Q1","강서구","가양3동","가마치통닭","1"
"2023Q1","강서구","가양3동","디디치킨","1"
"2023Q1","강서구","가양3동","케리홈치킨","1"
"2023Q1","강서구","가양3동","호치킨","1"
"2023Q1","강서구","공항동","BHC","1"
"2023Q1","강서구","공항동","굽네치킨","1"
"2023Q1","강서구","공항동","농장닭집","1"
"2023Q1","강서구","공항동","누구나홀딱반한닭","1"
"2023Q1","강서구","공항동","라피노치킨","1"
"2023Q1","강서구","공항동","비행기탄꼬꼬누룽지통닭구이","1"
"2023Q1","강서구","공항동","장수통닭","1"
"2023Q1","강서구","공항동","지코바치킨","1"
"2023Q1","강서구","공항동","충만치킨강서","1"
"2023Q1","강서구","공항동","치킨사냥","1"
"2023Q1","강서구","공항동","치킨플러스","1"
"2023Q1","강서구","공항동","홍희통닭공항다솔","1"
"2023Q1","강서구","등촌1동","교촌치킨","1"
"2023Q1","강서구","등촌1동","김종용누룽지통닭","1"
"2023Q1","강서구","등촌1동","깐부치킨","1"
"2023Q1","강서구","등촌1동","동근이숯불두마리치킨","1"
"2023Q1","강서구","등촌1동","등촌누룽지통닭구이","1"
"2023Q1","강서구","등촌1동","보드람치킨","1"
"2023Q1","강서구","등촌1동","순살만공격치킨","1"
"2023Q1","강서구","등촌1동","자담치킨","1"
"2023Q1","강서구","등촌1동","장수통닭","1"
"2023Q1","강서구","등촌1동","치킨마루","1"
"2023Q1","강서구","등촌1동","치킨매니아","1"
"2023Q1","강서구","등촌1동","푸라닭","1"
"2023Q1","강서구","등촌1동","호치킨","1"
"2023Q1","강서구","등촌2동","군치킨","1"
"2023Q1","강서구","등촌2동","굽네치킨","1"
"2023Q1","강서구","등촌2동","네네치킨","1"
"2023Q1","강서구","등촌2동","농가푸드옛날통닭","1"
"2023Q1","강서구","등촌2동","도시의숲","1"
"2023Q1","강서구","등촌2동","아몬드치킨","1"
"2023Q1","강서구","등촌2동","오늘","1"
"2023Q1","강서구","등촌3동","BHC","2"
"2023Q1","강서구","등촌3동","가마로강정","1"
"2023Q1","강서구","등촌3동","가마치통닭","1"
"2023Q1","강서구","등촌3동","교촌치킨","1"
"2023Q1","강서구","등촌3동","국민통닭","1"
"2023Q1","강서구","등촌3동","굽네치킨","1"
"2023Q1","강서구","등촌3동","김포닭장수","1"
"2023Q1","강서구","등촌3동","네네치킨","1"
